path,disposition,rationale,references_legacy_collector_id
tests/support/stop-accessibility-guides.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/support/stop-relocations.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/support/transit-catalog.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/support/transit-realtime.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/accessibility-elevator-read.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/accessibility-evidence-corrections.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/accessibility-evidence-events.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/accessibility-evidence-malformed.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/accessibility-evidence-resolvers.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/accessibility-evidence-safety.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/accessibility-evidence-source.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/accessibility-evidence-topology.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/accessibility-evidence.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/admin-coverage-page.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/admin-coverage.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/admin-data.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/admin-judge-page.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",yes
tests/unit/admin-judge.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/auth-admission-hooks.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/auth-admission.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/auth-migration.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/auth-policy.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/auth-roles.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/auth-session.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/bright-data-dataset.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",yes
tests/unit/bright-data-judge.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",yes
tests/unit/citywide-journey-form.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/citywide-journey-map-config.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/citywide-journey-map-overlay.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/citywide-stop-map-normalizer.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/citywide-stop-map-shell.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/collection-validation.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/commute-account-page.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/commute-email-history.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/commute-email-message-builder.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/commute-email-preview.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/commute-email.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/commute-migration.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/commute-notification-routes.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/commute-routes.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/commute-schedule-store.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/commute-schedule.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/commute-service.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/due-schedules.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/email-history-route-matrix.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/incident-safety.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",yes
tests/unit/integration-safety.test.ts,RETAIN_AND_REFACTOR,Env/DB safety gates kept; assertions updated from legacy collector/SFMTA constants to PulseRank env contract,yes
tests/unit/journey-changes.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/journey-planner.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/journey-public.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/journey-result.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/journey-result.test.tsx,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/notification-jobs.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/notification-outbox.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/notification-recipient.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/notification-send.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/notification-store.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/otp-build-lifecycle.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/otp-build-operator-seam.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/otp-client.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/otp-deployment-files.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/otp-deployment.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/otp-gtfs-export.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/otp-verification-failures.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/public-citywide-status.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/public-journeys-route.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/public-live-route.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/public-live-vehicles.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/public-places-route.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/public-planner.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/public-signup-admission-availability.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/public-signup-availability.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/public-status-route.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/public-stops-geojson-route.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/resend-provider.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/route-engine.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/stop-map-config.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-accessibility-advisories.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-catalog.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-coverage.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-gtfs-archive.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-gtfs-refresh.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-gtfs-validation.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-landmark-seed.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-muni-gtfs.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-realtime-budget.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-realtime-current-vehicles.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-realtime-decoder.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-realtime-invalid-entities.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-realtime-revalidation.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-realtime-safety.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-realtime-source.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-realtime-static-binding.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-realtime-stop-relationship.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-realtime-transport.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-realtime-vehicles-alerts.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-realtime.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-stop-accessibility-guides-contract.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-stop-accessibility-guides.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-stop-map.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-stop-relocation-collector.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/unit/transit-stop-relocations.test.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tsconfig.json,RETAIN,Domain-neutral tooling/config; no transit or collection semantics,no
vitest.config.ts,RETAIN,Domain-neutral tooling/config; no transit or collection semantics,no
